Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34894426,11/30/2016 06:28:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11214,2243 81 STREET,81 STREET,BAY PARKWAY,23 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,11 BROOKLYN,BROOKLYN,987059,159392,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60417009264538,-73.98988401717072,"(40.604170092645, -73.989884017171)"
34894458,11/30/2016 09:07:00 AM,12/01/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,2728 HONE AVENUE,HONE AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/01/2016 12:00:00 PM,11 BRONX,BRONX,1023607,254829,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8660336073871,-73.85770642435072,"(40.866033607387, -73.857706424351)"
34894490,11/30/2016 10:27:00 AM,12/06/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,247 LOCKMAN AVENUE,LOCKMAN AVENUE,BRABANT STREET,CONTINENTAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/06/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,939357,169179,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.630920065351454,-74.16173695381453,"(40.630920065351, -74.161736953815)"
34894466,11/29/2016 06:38:00 PM,12/02/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11204,6413 24 AVENUE,24 AVENUE,64 STREET,65 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,11 BROOKLYN,BROOKLYN,990770,162108,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61162300289554,-73.9765170622212,"(40.611623002896, -73.976517062221)"
34894467,11/30/2016 01:33:00 PM,12/08/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11233,769 MCDONOUGH STREET,MCDONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/08/2016 12:00:00 PM,16 BROOKLYN,BROOKLYN,1007640,188576,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68424342258662,-73.91566500654916,"(40.684243422587, -73.915665006549)"
34894468,11/30/2016 10:29:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,249 LOCKMAN AVENUE,LOCKMAN AVENUE,BRABANT STREET,CONTINENTAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,939357,169160,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63086791445554,-74.16173682742753,"(40.630867914456, -74.161736827428)"
34894469,11/30/2016 09:42:00 AM,12/06/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11102,27-10 27 STREET,27 STREET,NEWTOWN AVENUE,30 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/06/2016 12:00:00 PM,01 QUEENS,QUEENS,1005509,219636,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.769500895693355,-73.92325041529227,"(40.769500895693, -73.923250415292)"
34894470,11/29/2016 08:30:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11208,1249 SUTTER AVENUE,SUTTER AVENUE,DOSCHER STREET,EUCLID AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,05 BROOKLYN,BROOKLYN,1019773,184414,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67277930884025,-73.87194024677444,"(40.67277930884, -73.871940246774)"
34895488,11/30/2016 09:09:00 AM,12/05/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11419,134-21 101 AVENUE,101 AVENUE,134 STREET,I 678,,,ADDRESS,South Richmond Hill,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,09 QUEENS,QUEENS,1035985,192003,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69352944030241,-73.81343817123464,"(40.693529440302, -73.813438171235)"
34895490,11/30/2016 01:11:00 AM,12/06/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11237,49 WYCKOFF AVENUE,WYCKOFF AVENUE,STARR STREET,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/06/2016 12:00:00 PM,04 BROOKLYN,BROOKLYN,1005933,196472,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7059204485787,-73.92179434556613,"(40.705920448579, -73.921794345566)"
34895492,11/30/2016 08:38:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11216,257 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,03 BROOKLYN,BROOKLYN,999315,188132,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68304282831504,-73.9456826127719,"(40.683042828315, -73.945682612772)"
34895499,11/30/2016 11:00:00 AM,12/01/2016 12:00:00 PM,DSNY,P - Queens,Dirty Conditions,E13 Throw-Out,Sidewalk,11419,94-24 131 STREET,131 STREET,,,,,ADDRESS,South Richmond Hill,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/01/2016 12:00:00 PM,09 QUEENS,QUEENS,1034797,192821,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.695781520803045,-73.81771607284158,"(40.695781520803, -73.817716072842)"
34895553,11/29/2016 02:34:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11365,197-01 58 AVENUE,58 AVENUE,197 STREET,198 STREET,,,ADDRESS,Fresh Meadows,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,11 QUEENS,QUEENS,1045383,210720,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74484301006995,-73.7793781377693,"(40.74484301007, -73.779378137769)"
34895598,11/30/2016 10:25:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,243 LOCKMAN AVENUE,LOCKMAN AVENUE,BRABANT STREET,CONTINENTAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,12/02/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,939359,169245,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.631101231228406,-74.16173018739926,"(40.631101231228, -74.161730187399)"
34896365,11/30/2016 12:41:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11208,1179 SUTTER AVENUE,SUTTER AVENUE,FOUNTAIN AVENUE,CRYSTAL STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,12/05/2016 12:00:00 PM,05 BROOKLYN,BROOKLYN,1019098,184286,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67243066070786,-73.87437426759135,"(40.672430660708, -73.874374267591)"
34896366,11/30/2016 01:22:00 PM,12/08/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11212,117 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,RUTLAND ROAD,WINTHROP STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/08/2016 12:00:00 PM,17 BROOKLYN,BROOKLYN,1005637,181066,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6636352351679,-73.92291085004855,"(40.663635235168, -73.922910850049)"
34896367,11/30/2016 10:24:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,241 LOCKMAN AVENUE,LOCKMAN AVENUE,BRABANT STREET,CONTINENTAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,939361,169285,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63121103272027,-74.16172324801028,"(40.63121103272, -74.16172324801)"
34896368,11/29/2016 03:12:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,65 MACORMAC PLACE,MACORMAC PLACE,NORTHFIELD AVENUE,HOLLAND AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,12/05/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,936991,171295,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63671571877478,-74.17027578940302,"(40.636715718775, -74.170275789403)"
34896369,11/29/2016 05:35:00 PM,11/30/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,"E4 18"" Law",Street,10023,,,,,AMSTERDAM AVENUE,WEST 70 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/30/2016 12:00:00 PM,07 MANHATTAN,MANHATTAN,989074,222470,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.777303729744,-73.98258227877236,"(40.777303729744, -73.982582278772)"
34896577,11/30/2016 09:44:00 AM,12/09/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11372,89-25 37 AVENUE,37 AVENUE,89 STREET,90 STREET,,,ADDRESS,Jackson Heights,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/09/2016 12:00:00 PM,03 QUEENS,QUEENS,1018189,212718,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.750473189993116,-73.87750784789966,"(40.750473189993, -73.8775078479)"
34896578,11/29/2016 02:32:00 PM,11/29/2016 02:32:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11235,1049 BRIGHTON BEACH AVENUE,BRIGHTON BEACH AVENUE,OCEANA TERRACE,BRIGHTON 12 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,,11/29/2016 02:32:00 PM,13 BROOKLYN,BROOKLYN,995922,149967,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57829311720132,-73.95798219659457,"(40.578293117201, -73.957982196595)"
34896582,11/29/2016 11:03:00 PM,12/01/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10002,,,,,ESSEX STREET,GRAND STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/01/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,987256,200393,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71670871778625,-73.98915628749786,"(40.716708717786, -73.989156287498)"
34896588,11/30/2016 10:26:00 AM,12/05/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10303,245 LOCKMAN AVENUE,LOCKMAN AVENUE,BRABANT STREET,CONTINENTAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,939358,169197,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6309694765309,-74.16173347083424,"(40.630969476531, -74.161733470834)"
34896589,11/30/2016 12:17:00 AM,12/06/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,"E4 18"" Law",Street,10472,,,,,BOYNTON AVENUE,WATSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/06/2016 12:00:00 PM,09 BRONX,BRONX,1018110,240290,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82615116376492,-73.87765398540142,"(40.826151163765, -73.877653985401)"
34896593,11/29/2016 03:59:00 PM,11/30/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10025,15 WEST  108 STREET,WEST  108 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/30/2016 12:00:00 PM,07 MANHATTAN,MANHATTAN,995406,230605,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.799626397606296,-73.9597062055928,"(40.799626397606, -73.959706205593)"
34896594,11/30/2016 12:42:00 PM,12/08/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11208,651 ELTON STREET,ELTON STREET,NEW LOTS AVENUE,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/08/2016 12:00:00 PM,05 BROOKLYN,BROOKLYN,1017092,182225,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.666781350278946,-73.88161585435394,"(40.666781350279, -73.881615854354)"
34896595,11/29/2016 02:08:00 PM,11/29/2016 02:08:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10305,51 EVELYN PLACE,EVELYN PLACE,BAY STREET,HOME AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/29/2016 02:08:00 PM,01 STATEN ISLAND,STATEN ISLAND,966313,161297,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.609381219030844,-74.06460112632287,"(40.609381219031, -74.064601126323)"
34896657,11/30/2016 06:24:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11214,1935 83 STREET,83 STREET,19 AVENUE,20 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,11 BROOKLYN,BROOKLYN,984862,160474,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60714038580728,-73.99779592135177,"(40.607140385807, -73.997795921352)"
34896658,11/30/2016 12:33:00 AM,12/01/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10003,194 3 AVENUE,3 AVENUE,EAST 17 STREET,EAST 18 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/01/2016 12:00:00 PM,06 MANHATTAN,MANHATTAN,988235,207221,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73544953049529,-73.98562064265062,"(40.735449530495, -73.985620642651)"
34898475,11/29/2016 06:33:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11694,,,,,BEACH 128 STREET,ROCKAWAY BEACH BOULEVARD,INTERSECTION,Rockaway Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,14 QUEENS,QUEENS,1026707,149276,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57630247836717,-73.84716436359967,"(40.576302478367, -73.8471643636)"
34898628,11/29/2016 02:13:00 PM,12/06/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11434,140-41 161 STREET,161 STREET,140 AVENUE,NORTH CONDUIT AVENUE,,,ADDRESS,Jamaica,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/06/2016 12:00:00 PM,12 QUEENS,QUEENS,1046792,183428,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.669923320140406,-73.77454674076664,"(40.66992332014, -73.774546740767)"
34897336,11/29/2016 09:54:00 PM,11/30/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11234,1944 EAST   34 STREET,EAST   34 STREET,FILLMORE AVENUE,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/30/2016 12:00:00 PM,18 BROOKLYN,BROOKLYN,1002635,161405,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60967673860267,-73.93378508276615,"(40.609676738603, -73.933785082766)"
34897436,11/29/2016 04:59:00 PM,12/07/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11222,214 FRANKLIN STREET,FRANKLIN STREET,HURON STREET,GREEN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/07/2016 12:00:00 PM,01 BROOKLYN,BROOKLYN,995865,206319,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.732967033968016,-73.9580903340103,"(40.732967033968, -73.95809033401)"
34897437,11/29/2016 03:11:00 PM,12/03/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11418,115-08 91 AVENUE,91 AVENUE,115 STREET,116 STREET,,,ADDRESS,Richmond Hill,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/03/2016 12:00:00 PM,09 QUEENS,QUEENS,1030829,192513,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69495790817773,-73.83202767258568,"(40.694957908178, -73.832027672586)"
34897594,11/30/2016 09:01:00 AM,12/01/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,2521 ST RAYMOND AVENUE,ST RAYMOND AVENUE,MARVIN PLACE,OVERING STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/01/2016 12:00:00 PM,10 BRONX,BRONX,1026508,245858,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84139750943778,-73.84727455056174,"(40.841397509438, -73.847274550562)"
34897670,11/29/2016 01:09:00 PM,11/30/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E11 Litter Surveillance,Sidewalk,10463,WEST  238 STREET,WEST  238 STREET,CANNON PLACE,ORLOFF AVENUE,,,BLOCKFACE,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/30/2016 12:00:00 PM,08 BRONX,BRONX,1012588,260820,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88251929843981,-73.89751977096293,"(40.88251929844, -73.897519770963)"
34897696,11/30/2016 08:17:00 AM,11/30/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10312,,,,,HUGUENOT AVENUE,SUSSEX GREEN,INTERSECTION,STATEN ISLAND,,N/A,Pending,,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a compliant or service request.,11/30/2016 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,928400,140008,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55078942228033,-74.20097072805899,"(40.55078942228, -74.200970728059)"
34897716,11/30/2016 12:29:00 PM,12/05/2016 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11205,3 SPENCER COURT,SPENCER COURT,DEKALB AVENUE,KOSCIUSZKO STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/05/2016 12:00:00 PM,03 BROOKLYN,BROOKLYN,996889,190978,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69085824164489,-73.95442430049907,"(40.690858241645, -73.954424300499)"
34898206,11/30/2016 09:58:00 AM,12/08/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11232,726 5 AVENUE,5 AVENUE,23 STREET,24 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/08/2016 12:00:00 PM,07 BROOKLYN,BROOKLYN,985709,179766,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66009273241204,-73.99474133433934,"(40.660092732412, -73.994741334339)"
34898468,11/30/2016 08:59:00 AM,12/02/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1601 OVERING STREET,OVERING STREET,ST RAYMOND AVENUE,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,12/02/2016 12:00:00 PM,10 BRONX,BRONX,1026616,245988,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8417538034657,-73.84688340522787,"(40.841753803466, -73.846883405228)"
